415	79,964.9	103,264	128,450	165,736	211,318	271,064	330,952	398,793	445,271	472,111	492,343	497,217	494,486	463,125	423,422	359,731	290,509	226,773	171,085	120,059	84,807.4	57,279.8	38,919.7	1.0939e+06	11,794.6	5,072.96	3,154.63	1,979.51	1,237.51	1,033.91	853.431	582.169	758.377	542.09	632.877	651.396	481.365	622.167	772.817	794.742	628.004	725.315	579.484	517.313	593.175	641.651	588.041	695.356	716.323	625.803	757.638
420	78,300.6	100,196	122,004	158,671	204,013	260,924	321,756	380,939	431,037	466,755	493,204	498,842	505,847	491,970	454,706	390,786	329,420	262,087	203,424	153,000	108,617	79,151.8	50,994.4	29,527.1	1.02212e+06	16,072.1	6,874.74	3,453.07	1,995.03	1,179.79	888.333	772.522	626.528	715.441	577.749	663.063	556.025	622.706	600.124	571.653	767.141	470.788	514.519	627.093	522.115	501.718	500.645	618.077	612.117	664.334	737.406
425	101,193	124,989	157,899	203,250	257,571	324,779	404,915	479,763	546,355	592,557	627,179	650,334	661,707	655,487	606,316	538,426	463,364	378,328	303,030	233,060	175,039	130,856	89,957	50,606.6	35,183	1.66531e+06	25,897.5	9,521.92	4,700.22	2,601.24	1,420.76	1,009.54	984.139	693.533	665.766	721.883	525.736	742.672	659.767	675.849	691.211	799.819	693.487	657.155	521.51	630.335	675.964	631.581	714.568	723.772	832.295
430	118,747	151,026	187,055	235,711	301,900	377,356	460,492	555,648	637,495	693,928	742,935	768,583	789,623	792,409	746,973	677,360	587,703	497,271	400,702	319,555	247,108	192,547	134,748	79,079.9	53,768.7	52,219.8	2.2953e+06	33,496.7	11,423.7	5,401	3,086.6	1,752.9	1,075.36	1,062.15	740.529	794.237	775.998	662.456	722.89	688.142	709.107	730.524	854.361	651.012	623.027	592.76	655.087	724.798	658.027	809.309	827.317
435	126,921	156,699	194,884	239,432	309,521	390,731	481,138	566,710	658,802	722,041	770,617	809,675	846,379	852,602	817,644	747,902	660,285	569,671	472,782	378,973	304,745	243,853	175,887	108,246	76,235.9	72,373.5	65,335.5	2.54182e+06	36,704	12,021.2	5,535.12	3,202.32	1,606.77	1,092.18	1,006.16	821.557	793.996	824.608	799.215	757.493	580.509	720.74	954.063	732.5	652.19	551.651	777.176	662.572	784.997	742.988	864.041
440	126,878	154,500	196,322	243,169	303,950	377,787	470,430	561,649	646,404	717,020	771,400	820,927	854,004	874,096	845,544	791,121	703,579	611,590	522,246	426,996	350,571	283,910	215,210	136,016	97,095.3	96,636.8	88,893.4	72,017.4	2.57569e+06	39,538.8	12,066.5	5,941.66	3,259.84	1,795.64	1,345.4	1,350.46	864.887	730.618	883.296	672.022	721.465	703.194	678.65	684.303	844.824	661.028	781.389	706.089	895.002	677.097	784.464
445	124,523	152,670	192,171	238,026	293,747	369,584	453,101	549,031	631,209	692,799	748,028	808,176	846,066	874,710	859,690	805,149	728,015	634,763	552,369	464,962	385,555	323,469	249,471	162,265	120,251	124,380	116,083	92,293.5	71,941.7	2.53216e+06	35,995	11,652.4	5,757.71	3,285.7	1,695.71	1,592.98	1,172.12	948.168	848.95	839.102	638.535	708.758	690.03	662.869	762.567	793.637	808.144	808.815	915.291	902.886	934.072
450	126,872	154,890	187,517	234,028	289,755	357,810	440,386	529,138	605,440	669,363	727,181	790,480	839,761	867,013	857,721	811,567	742,839	665,423	581,075	491,866	416,539	351,537	277,853	184,923	142,447	150,338	144,206	120,896	91,750.4	69,557.9	2.52179e+06	33,661.8	11,424.7	6,155.64	3,477.36	1,956.86	1,469.09	1,398.5	910.459	896.608	831.914	639.565	782.775	744.077	726.201	843.194	832.688	663.187	825.962	834.728	697.052
455	126,005	148,509	187,384	230,077	279,240	345,417	422,974	506,950	590,652	650,392	709,722	765,233	820,166	849,343	849,721	804,216	745,033	675,675	592,536	511,154	438,273	377,166	301,819	206,383	161,757	174,816	172,904	147,773	116,378	87,279.9	65,691.1	2.65688e+06	32,635.8	11,318.2	6,002.44	3,400.34	2,081.2	1,477.75	1,255.8	1,025.5	801.478	749.425	705.824	697.797	695.198	783.702	903.798	926.705	743.444	854.411	885.715
460	121,830	146,699	181,296	218,593	269,022	330,799	403,519	481,736	556,797	618,495	670,336	735,761	774,694	820,115	825,125	792,052	736,694	668,229	595,486	515,252	448,774	391,438	318,306	220,099	178,448	196,997	199,343	174,881	140,718	108,015	81,097.7	62,791.3	2.66588e+06	31,848.1	11,531.8	6,046.88	3,224.78	1,837.57	1,474.01	1,195.2	1,000.51	849.701	822.012	688.35	790.176	725.943	798.244	846.83	920.833	748.973	846.834
465	118,745	140,394	170,840	212,499	252,469	310,849	376,651	453,135	514,620	578,531	632,394	693,095	746,611	781,974	792,787	762,290	705,566	650,854	588,383	511,705	448,587	400,429	328,824	228,653	185,379	213,995	220,473	197,065	165,139	132,288	101,193	74,548.7	59,050.9	2.64389e+06	32,001.6	11,552.9	5,788.34	3,543.76	2,138.77	1,597.75	1,308.55	878.187	922.438	733.687	780.561	665.708	780.984	727.344	862.667	803.162	764.694
470	116,144	132,437	164,445	198,989	241,871	293,491	355,178	422,602	485,970	544,445	593,796	648,038	694,709	734,686	746,770	721,349	681,360	628,034	568,030	502,848	443,358	393,611	329,819	233,185	193,852	222,365	235,290	215,526	185,886	151,019	119,195	90,943.5	68,292.2	54,307.1	2.57313e+06	30,685.4	11,131.5	6,051.33	3,605.8	2,102.54	1,565.17	1,255.53	794.734	821.476	946.222	677.892	799.038	738.473	733.372	933.396	828.817
475	109,085	130,525	157,460	185,392	223,514	274,204	329,964	396,054	450,329	505,582	554,668	603,719	651,438	692,372	704,203	682,875	649,015	595,981	545,060	483,867	433,884	387,708	330,310	236,903	196,612	232,054	248,312	233,894	203,502	169,206	135,972	107,416	84,244.8	61,336.2	51,082.2	2.60574e+06	29,049.8	10,563.1	5,268.95	3,582.75	1,926.22	1,389.28	1,174.93	897.029	885.68	861.393	828.36	680.352	720.594	841.162	893.309
480	103,284	123,011	146,565	177,035	209,711	256,859	313,482	365,332	419,790	462,263	515,057	559,247	601,483	646,633	653,690	645,083	613,922	564,921	521,116	466,429	418,998	378,066	322,854	232,785	199,163	235,257	257,056	244,676	215,224	184,447	151,775	121,173	95,588	75,509.3	58,274.6	47,528.9	2.5782e+06	33,626.4	10,482.6	5,483.2	3,445.92	1,948.29	1,598.53	1,189.72	891.038	868.414	772.171	744.635	779.326	880.044	960.495
485	98,690	117,490	138,248	166,714	203,143	242,398	291,761	341,785	393,767	433,583	472,571	524,163	567,843	599,879	617,356	604,617	580,125	537,784	497,229	444,784	400,467	368,415	314,521	229,981	196,435	237,518	259,815	251,565	226,186	191,860	163,114	137,100	109,542	87,340	70,640.1	53,571.7	44,012.2	2.30472e+06	32,285.4	9,749.79	5,562.86	3,241.57	1,866.94	1,245.1	1,197.47	975.348	841.66	782.687	882.053	698.177	802.711
490	96,004.9	109,373	129,731	157,936	189,877	227,755	271,309	318,197	363,867	404,048	441,561	483,429	524,624	558,845	570,741	563,423	536,977	502,938	467,401	420,294	382,284	352,313	304,445	223,755	193,487	234,065	262,239	253,991	230,108	203,297	173,299	145,718	122,288	100,108	79,989.6	64,756.5	48,798.6	41,760.1	2.30608e+06	35,019.8	9,558.5	4,844.17	3,441.38	1,844.66	1,471.59	1,135.08	919.625	903.525	854.242	950.634	845.649
495	90,795.2	108,248	124,639	147,174	174,285	209,833	249,931	295,429	337,076	376,467	405,492	444,975	485,284	521,418	529,251	521,858	502,050	474,654	437,273	397,205	361,057	336,234	290,744	215,914	187,573	228,896	259,708	253,170	233,427	206,631	181,251	154,936	130,042	108,923	89,462.1	72,056.2	57,556.4	44,740.4	37,798.7	2.17281e+06	28,296.8	8,628.6	4,686.15	2,974.67	1,937.65	1,481.54	1,118.81	928.274	856.09	756.17	731.758
500	84,145.9	100,726	117,101	139,171	168,554	199,190	233,199	272,539	310,446	346,414	374,621	406,614	444,656	474,359	488,832	483,963	462,700	438,383	409,256	369,919	340,479	313,550	273,796	205,371	180,647	219,246	251,069	248,747	230,531	209,070	184,141	158,852	136,951	116,722	96,513	81,346.7	66,334.9	53,253.7	41,866.1	34,061	2.217e+06	25,785	7,733.08	4,280.09	2,810.06	1,639.47	1,269.08	1,076.92	929.208	1,006.37	937.531
505	78,558.8	92,733.4	109,737	131,331	150,474	181,329	216,032	248,894	287,823	314,644	339,475	373,511	405,035	437,030	446,898	438,771	426,037	400,523	377,268	343,207	316,483	294,723	257,270	194,753	171,087	210,097	244,597	241,307	228,443	205,098	184,831	159,986	140,660	120,898	103,710	86,932.8	72,172.6	59,183.5	47,568.9	37,364.6	31,554.7	2.14482e+06	20,650.2	7,358.43	3,903.3	2,808.41	1,633.23	1,285.37	1,158.14	960.723	909.195
510	74,327.3	86,813.8	99,813.8	120,220	139,867	165,489	197,846	227,699	265,495	291,158	313,116	343,774	371,021	395,697	407,333	403,731	386,322	369,586	345,202	315,670	289,886	275,829	238,401	182,344	161,043	199,469	231,524	234,105	217,350	201,171	180,498	160,558	141,248	124,884	108,799	92,534.9	77,579.7	64,442.1	54,164.9	43,286	33,071.6	28,883.3	2.1625e+06	18,676	6,917.71	3,636.33	2,666.43	1,662.95	1,263.41	1,224.39	1,124.36
515	67,690.1	80,059.6	93,062.5	109,996	131,215	153,134	182,483	208,660	240,562	265,216	288,277	308,976	337,616	361,194	375,449	367,482	353,140	334,901	315,868	288,523	269,153	252,173	221,614	168,872	153,520	187,874	218,488	222,128	209,162	194,230	177,474	157,494	143,165	126,378	111,125	97,135.5	82,541.8	69,605.8	58,953.5	48,493.5	37,565.5	29,726.5	25,837.8	2.14761e+06	16,519.3	6,481.44	3,808.31	2,410.5	1,596.77	1,342.21	1,158.57
520	64,606.2	73,981	86,368.2	100,656	121,773	141,848	165,679	194,341	220,771	242,714	260,961	282,517	308,874	326,920	338,934	337,449	322,865	308,058	290,340	267,667	248,853	233,459	208,073	159,095	142,699	179,686	209,981	209,681	200,987	186,512	172,350	155,386	140,569	125,690	111,931	97,615.5	86,614.8	73,422.5	62,307.2	51,319.4	41,946.3	33,356.1	26,157.7	24,004.7	2.18208e+06	15,322.2	5,935.17	3,645.24	2,390.77	1,588.22	1,480.08
525	60,331.7	69,874.7	81,001.7	96,457.5	114,240	130,398	153,630	177,423	201,943	223,204	238,959	261,094	283,226	301,140	306,902	307,851	297,663	282,638	265,204	244,004	228,380	216,925	195,001	147,992	132,496	167,433	196,132	198,954	191,701	179,792	165,641	151,028	137,148	124,289	112,659	99,932.9	88,028.8	76,222	65,408.4	54,367.5	46,286.9	36,935.2	29,270	23,256.2	21,686.8	2.17421e+06	14,094.5	5,418.31	3,220.62	2,182.03	1,481.09
530	55,302.6	64,167.1	73,570.2	88,859.1	104,427	122,261	141,567	163,873	185,037	201,529	216,686	237,375	256,063	275,599	281,416	276,713	268,223	258,203	241,638	222,233	207,781	198,462	175,858	134,729	122,068	154,805	181,976	187,849	182,029	170,976	157,410	146,390	132,881	120,482	109,998	100,495	86,340.7	78,195.4	68,053.7	57,669.9	48,800.8	40,096.2	32,472.1	26,553.7	20,474.9	20,104.7	2.12775e+06	13,037.5	5,582.73	2,686.54	2,221.15
535	51,505.8	58,354.3	68,920.5	80,242.6	95,124.4	112,233	129,492	148,517	164,931	182,948	196,800	213,153	233,293	245,598	252,473	251,626	240,918	233,814	216,911	202,519	187,629	179,629	162,331	124,248	112,552	142,852	168,907	173,580	168,804	159,540	148,681	138,182	126,329	116,088	106,275	95,191.1	86,461.6	76,929.2	68,201.7	58,528.3	50,690.1	41,791.4	34,514	28,442.1	22,763.9	18,332.8	17,911.9	2.03076e+06	12,612.2	5,210.2	2,829.41
540	48,117.3	55,201.2	61,505.1	73,834.1	84,912.7	101,198	118,729	134,967	149,722	164,847	179,345	192,640	209,312	221,266	228,678	223,930	217,769	206,468	195,723	181,242	169,749	162,900	144,770	111,076	101,368	129,021	156,333	160,021	155,685	147,611	137,395	129,106	119,017	110,209	103,004	92,410.3	84,267.4	76,276.4	66,948.4	59,174	50,148.7	42,255.3	35,557.5	29,902.6	24,529.6	20,565.5	16,243.8	16,502.2	1.91359e+06	12,153.2	4,130.16
545	41,593.8	48,910.9	55,415.4	66,488.1	78,266.5	92,342.2	105,405	122,037	135,160	144,562	161,074	173,329	187,119	198,992	204,295	201,565	196,942	187,642	175,544	162,276	152,831	146,284	130,374	101,496	93,582.4	118,213	139,370	146,747	141,324	135,200	128,659	118,687	109,848	102,744	96,105.7	88,512.5	81,601.5	72,717.9	66,071.2	57,495	49,752.3	42,675	36,516.9	30,426.3	25,356.4	21,139.8	17,186.2	14,263.4	15,156.1	1.80348e+06	10,895.3
550	37,432.4	45,454.1	51,044.6	59,354.3	71,514.8	83,031.4	93,400.9	108,633	122,248	133,848	142,990	153,506	167,019	175,546	183,668	177,758	175,281	166,291	154,417	145,864	136,972	130,150	116,717	90,245.8	82,416.3	105,885	126,513	132,925	129,983	124,319	117,851	109,304	102,320	95,978.2	90,279.6	82,557.1	76,181.3	69,007.1	62,325.6	56,791.9	48,797.5	43,517	36,649.6	31,602.1	25,991.4	22,710.9	18,447	14,958.8	12,906.1	13,353.1	1.75982e+06
555	35,855.4	40,158.9	46,415.7	56,412.9	64,843	74,360.4	85,663.2	98,372.2	109,599	119,542	128,816	139,755	148,681	159,160	164,775	161,444	156,100	149,897	140,132	130,063	122,437	117,030	105,270	83,068.6	75,603.1	96,750.5	113,951	120,558	118,532	112,864	107,727	101,345	95,317.2	89,995.5	84,798.3	78,701.4	72,182.7	65,425.5	59,542.8	54,504.9	48,371.7	41,279.4	36,726.3	31,470	27,544.5	22,936.3	19,609.4	16,089.4	14,052.7	11,403.8	12,004.9
560	31,968.3	35,829.6	42,821.1	48,997	59,051.8	69,420.9	77,119	88,207.8	98,621.6	104,954	115,702	123,576	131,661	140,644	146,495	142,763	138,910	131,601	124,447	116,055	108,513	105,393	94,694.7	73,681.7	66,214	85,904.7	103,534	108,470	105,552	103,824	98,456.8	93,360.8	88,187.2	82,772.9	77,908.9	71,575	66,762.3	62,428.3	56,555.2	51,575.2	46,601.5	41,160.5	35,922.7	31,677.4	26,197.5	23,153.5	20,175.2	16,932	14,351.6	11,327.5	10,111.5
565	27,617.8	34,125.3	37,502.2	44,613	52,787.1	59,324.7	70,099.4	80,067	89,750.8	94,578	101,013	111,972	116,754	128,065	126,751	127,432	122,400	117,155	111,948	102,835	97,039.6	93,070.5	85,602.6	66,058.5	59,621.6	77,277.8	92,563.3	96,688.1	96,888	92,037.6	89,984.1	84,078.1	80,046.9	76,500.5	71,393	68,348.5	62,661.8	57,302.6	52,987.8	48,724.6	44,192.7	39,369.8	34,795.2	30,661.4	26,304.4	23,526.7	19,263.9	17,897	14,305.5	12,059.2	10,032.5
570	25,160.9	29,748.1	33,592.4	39,702.3	45,400.1	54,402.9	60,128.7	71,315.4	77,987.6	84,189.2	91,031.8	98,314.7	106,847	111,212	113,667	111,440	110,316	105,561	97,339.4	91,072.8	85,384.5	82,220.6	75,266.4	58,110.3	54,368.9	70,148.1	84,253.4	88,928	86,116.2	83,107.4	79,492.4	76,920.4	72,579.8	69,099.6	64,645.3	61,628.1	57,672.5	54,205.4	50,120.2	45,624.3	41,970.1	36,180.3	33,733.1	28,662.1	25,093.6	23,203.3	20,120.8	17,038.1	14,021.7	11,929.1	10,744
575	23,170	26,528.1	30,648.2	35,610	42,595	48,918	56,575.3	62,904.1	68,849.2	76,152.3	81,997.3	86,613.3	93,378.5	98,574.3	101,227	99,914	95,514.2	92,483	86,760.6	80,236.7	76,077.4	71,738	66,288	52,041.6	47,390.5	61,491.1	73,535.6	78,011.7	77,442.5	75,073.9	71,111.8	68,680.8	64,185	62,831	60,043.8	55,378.5	53,099	49,183.8	45,830.8	43,478.8	38,512.7	35,230.9	31,731.9	28,118.2	25,117.8	21,407.6	19,696.3	17,161	14,704.6	12,111.7	10,308
580	20,234	24,166.8	26,389.1	31,074.7	36,828.7	41,612	48,199.1	56,537.9	62,264.9	65,534.6	70,305.5	76,466.7	81,717.8	86,339.2	89,422	88,994	86,495.8	81,604.2	77,539.8	70,871	65,979.4	64,690.7	59,319.3	45,050.2	42,474.4	54,942.2	65,580	69,199.2	68,821.3	66,920.8	64,177.4	62,308.6	57,243.1	55,400.9	54,400.3	49,913.2	48,006.2	44,809.3	42,665.6	39,242.8	35,415.3	32,098.7	29,164.9	25,982.1	23,497.2	21,390	18,648	16,980.1	14,335.8	11,954.8	10,253.6
585	18,882.4	20,973.5	24,042.1	28,212	32,076.8	37,016.3	43,823.6	50,714.2	54,991.4	58,949.7	62,439	68,391	72,003.7	76,872.6	78,774.1	77,250.8	73,887.8	71,194.4	67,672.4	61,904.8	58,588.9	58,012.7	52,479.9	40,470.9	37,514.8	48,181.3	58,405	60,812.5	60,693.8	58,930.1	56,600.8	55,115.6	52,175.1	50,087.8	47,720	45,130.1	43,687.1	39,956.4	37,764.9	35,205.6	33,310.4	29,409.8	26,725.7	24,947.7	22,070.9	19,806.1	17,600	15,863.5	13,566.1	12,655.2	10,468.5
590	17,205.6	19,853.3	21,946.1	24,550.1	29,350.8	33,286.7	37,743.6	44,225.7	50,747	52,997.1	55,286.1	59,560.4	64,831.3	67,532.5	65,990.8	67,122.6	65,452.7	62,824.7	60,244.5	55,003.3	52,247.7	50,053.4	46,427.5	36,320.9	33,772.5	43,402.5	51,633.9	55,278.1	54,972.3	51,818.6	50,125.1	48,381.7	47,664.5	44,581	42,688.2	41,025.6	39,495.1	36,364.7	35,278.1	32,946.4	30,696.3	27,368.4	25,021.9	22,775.8	20,188.4	19,052.9	17,072.4	15,099.2	13,748.1	11,778.5	10,053.3
595	16,331.6	16,734.7	19,977.2	21,854.9	26,995.4	29,722	36,274.7	38,651.1	44,108.2	46,243.3	49,887.2	53,227.2	58,363	60,536.2	62,257.7	60,724.2	59,017.7	56,418	51,878.8	48,471	45,028	43,533.8	40,323.6	32,519.3	30,280.2	39,385.2	45,734	48,476.7	47,490.1	46,107.4	44,608.9	43,742	42,443.5	40,547.8	38,911.4	37,657.7	34,979.2	33,510.4	30,581.4	29,006.2	26,564.1	25,265.2	23,898.6	20,802.2	19,072.8	17,729.2	16,622.2	14,532.9	13,120.8	11,216.6	9,850.46
600	26,317.8	15,136.6	17,546.1	20,792.3	21,415.9	27,191.7	30,792.3	33,857.9	39,841.9	42,310.6	43,995.2	46,694.9	50,120.4	52,010.6	54,611.5	54,096.7	51,502.5	48,492	46,492.3	43,727.5	39,728.2	39,707.3	36,886.6	29,797.9	27,616.2	34,577.5	41,325.6	42,315.2	43,228.7	41,402.8	39,206.4	38,889.9	36,787.1	36,350.4	34,564.5	33,170.7	31,326.7	30,438.1	27,706.2	26,887	25,392.6	22,708.1	22,403.6	19,449.3	17,872	16,486.1	14,700.4	13,708.5	11,989.9	10,792.4	9,359
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
