angle,Int
29.61,0.00150000000000
29.62,0.00150000000000
29.63,0.00151000000000
29.64,0.00151000000000
29.65,0.00152000000000
29.66,0.00153000000000
29.67,0.00154000000000
29.68,0.00155000000000
29.69,0.00157000000000
29.7,0.00158000000000
29.71,0.00160000000000
29.72,0.00162000000000
29.73,0.00165000000000
29.74,0.00168000000000
29.75,0.00171000000000
29.76,0.00175000000000
29.77,0.00180000000000
29.78,0.00189000000000
29.79,0.00201000000000
29.8,0.00220000000000
29.81,0.00241000000000
29.82,0.00249000000000
29.83,0.00237000000000
29.84,0.00226000000000
29.85,0.00222000000000
29.86,0.00224000000000
29.87,0.00233000000000
29.88,0.00247000000000
29.89,0.00257000000000
29.9,0.00258000000000
29.91,0.00256000000000
29.92,0.00257000000000
29.93,0.00262000000000
29.94,0.00268000000000
29.95,0.00277000000000
29.96,0.00287000000000
29.97,0.00297000000000
29.98,0.00309000000000
29.99,0.00322000000000
30,0.00336000000000
30.01,0.00350000000000
30.02,0.00366000000000
30.03,0.00384000000000
30.04,0.00403000000000
30.05,0.00424000000000
30.06,0.00446000000000
30.07,0.00471000000000
30.08,0.00498000000000
30.09,0.00528000000000
30.1,0.00561000000000
30.11,0.00597000000000
30.12,0.00637000000000
30.13,0.00682000000000
30.14,0.00732000000000
30.15,0.00789000000000
30.16,0.00852000000000
30.17,0.00924000000000
30.18,0.01006000000000
30.19,0.01101000000000
30.2,0.01210000000000
30.21,0.01337000000000
30.22,0.01487000000000
30.23,0.01664000000000
30.24,0.01876000000000
30.25,0.02134000000000
30.26,0.02451000000000
30.27,0.02847000000000
30.28,0.03352000000000
30.29,0.04007000000000
30.3,0.04883000000000
30.31,0.06094000000000
30.32,0.07876000000000
30.33,0.10805000000000
30.34,0.16312000000000
30.35,0.27232000000000
30.36,0.47099000000000
30.37,0.76329000000000
30.38,1.02520000000000
30.39,0.98998000000000
30.4,0.71303000000000
30.41,0.45994000000000
30.42,0.32382000000000
30.43,0.30428000000000
30.44,0.37960000000000
30.45,0.50544000000000
30.46,0.56268000000000
30.47,0.45792000000000
30.48,0.30078000000000
30.49,0.18280000000000
30.5,0.11421000000000
30.51,0.07910000000000
30.52,0.06168000000000
30.53,0.05380000000000
30.54,0.05335000000000
30.55,0.06050000000000
30.56,0.07329000000000
30.57,0.08083000000000
30.58,0.07030000000000
30.59,0.05171000000000
30.6,0.03742000000000
30.61,0.03024000000000
30.62,0.02950000000000
30.63,0.03378000000000
30.64,0.03978000000000
30.65,0.03982000000000
30.66,0.03165000000000
30.67,0.02249000000000
30.68,0.01602000000000
30.69,0.01221000000000
30.7,0.01005000000000
30.71,0.00872000000000
30.72,0.00777000000000
30.73,0.00705000000000
30.74,0.00647000000000
30.75,0.00600000000000
30.76,0.00559000000000
30.77,0.00525000000000
30.78,0.00496000000000
30.79,0.00470000000000
30.8,0.00447000000000
30.81,0.00427000000000
30.82,0.00409000000000
30.83,0.00394000000000
30.84,0.00380000000000
30.85,0.00368000000000
30.86,0.00358000000000
30.87,0.00348000000000
30.88,0.00340000000000
30.89,0.00333000000000
30.9,0.00328000000000
30.91,0.00323000000000
30.92,0.00319000000000
30.93,0.00317000000000
30.94,0.00315000000000
30.95,0.00314000000000
30.96,0.00315000000000
30.97,0.00316000000000
30.98,0.00318000000000
30.99,0.00322000000000
31,0.00327000000000
31.01,0.00333000000000
31.02,0.00340000000000
31.03,0.00349000000000
31.04,0.00360000000000
31.05,0.00372000000000
31.06,0.00387000000000
31.07,0.00405000000000
31.08,0.00425000000000
31.09,0.00448000000000
31.1,0.00475000000000
31.11,0.00507000000000
31.12,0.00544000000000
31.13,0.00588000000000
31.14,0.00640000000000
31.15,0.00702000000000
31.16,0.00777000000000
31.17,0.00868000000000
31.18,0.00979000000000
31.19,0.01118000000000
31.2,0.01294000000000
31.21,0.01522000000000
31.22,0.01823000000000
31.23,0.02232000000000
31.24,0.02817000000000
31.25,0.03729000000000
31.26,0.05348000000000
31.27,0.08505000000000
31.28,0.14471000000000
31.29,0.24156000000000
31.3,0.35647000000000
31.31,0.40332000000000
31.32,0.32713000000000
31.33,0.21839000000000
31.34,0.14340000000000
31.35,0.11283000000000
31.36,0.12118000000000
31.37,0.15960000000000
31.38,0.20576000000000
31.39,0.20884000000000
31.4,0.15761000000000
31.41,0.10062000000000
31.42,0.06117000000000
31.43,0.03880000000000
31.44,0.02703000000000
31.45,0.02051000000000
31.46,0.01641000000000
31.47,0.01355000000000
31.48,0.01144000000000
31.49,0.00982000000000
31.5,0.00855000000000
31.51,0.00754000000000
31.52,0.00672000000000
31.53,0.00604000000000
31.54,0.00547000000000
31.55,0.00499000000000
31.56,0.00458000000000
31.57,0.00423000000000
31.58,0.00393000000000
31.59,0.00367000000000
31.6,0.00344000000000
31.61,0.00325000000000
31.62,0.00307000000000
31.63,0.00293000000000
31.64,0.00280000000000
31.65,0.00269000000000
31.66,0.00259000000000
31.67,0.00252000000000
31.68,0.00246000000000
31.69,0.00242000000000
31.7,0.00239000000000
31.71,0.00239000000000
31.72,0.00241000000000
31.73,0.00245000000000
31.74,0.00253000000000
31.75,0.00266000000000
31.76,0.00284000000000
31.77,0.00311000000000
31.78,0.00351000000000
31.79,0.00414000000000
31.8,0.00525000000000
31.81,0.00741000000000
31.82,0.01157000000000
31.83,0.01871000000000
31.84,0.02828000000000
31.85,0.03492000000000
31.86,0.03134000000000
31.87,0.02217000000000
31.88,0.01469000000000
31.89,0.01083000000000
31.9,0.01034000000000
31.91,0.01262000000000
31.92,0.01658000000000
31.93,0.01901000000000
31.94,0.01640000000000
31.95,0.01141000000000
31.96,0.00735000000000
31.97,0.00484000000000
31.98,0.00347000000000
31.99,0.00274000000000
32,0.00230000000000
32.01,0.00200000000000
32.02,0.00179000000000
32.03,0.00162000000000
32.04,0.00145000000000
32.05,0.00135000000000
32.06,0.00126000000000
32.07,0.00119000000000
32.08,0.00113000000000
32.09,0.00110000000000
32.1,0.00105000000000
32.11,0.00102000000000
32.12,0.00093000000000
32.13,0.00091000000000
32.14,0.00088000000000
32.15,0.00086000000000
32.16,0.00084000000000
32.17,0.00083000000000
32.18,0.00082000000000
32.19,0.00081000000000
32.2,0.00075000000000
32.21,0.00074000000000
32.22,0.00073000000000
32.23,0.00072000000000
32.24,0.00072000000000
32.25,0.00072000000000
32.26,0.00071000000000
32.27,0.00071000000000
32.28,0.00071000000000
32.29,0.00072000000000
32.3,0.00072000000000
32.31,0.00072000000000
32.32,0.00072000000000
32.33,0.00073000000000
32.34,0.00074000000000
32.35,0.00074000000000
32.36,0.00075000000000
32.37,0.00076000000000
32.38,0.00078000000000
32.39,0.00079000000000
32.4,0.00080000000000
32.41,0.00082000000000
32.42,0.00084000000000
32.43,0.00086000000000
32.44,0.00088000000000
32.45,0.00090000000000
32.46,0.00093000000000
32.47,0.00096000000000
32.48,0.00099000000000
32.49,0.00103000000000
32.5,0.00107000000000
32.51,0.00111000000000
32.52,0.00116000000000
32.53,0.00122000000000
32.54,0.00129000000000
32.55,0.00136000000000
32.56,0.00145000000000
32.57,0.00156000000000
32.58,0.00167000000000
32.59,0.00181000000000
32.6,0.00197000000000
32.61,0.00217000000000
32.62,0.00242000000000
32.63,0.00272000000000
32.64,0.00311000000000
32.65,0.00362000000000
32.66,0.00430000000000
32.67,0.00527000000000
32.68,0.00677000000000
32.69,0.00939000000000
32.7,0.01440000000000
32.71,0.02363000000000
32.72,0.03839000000000
32.73,0.05594000000000
32.74,0.06369000000000
32.75,0.05284000000000
32.76,0.03616000000000
32.77,0.02405000000000
32.78,0.01836000000000
32.79,0.01837000000000
32.8,0.02306000000000
32.81,0.03049000000000
32.82,0.03468000000000
32.83,0.02974000000000
32.84,0.02074000000000
32.85,0.01346000000000
32.86,0.00896000000000
32.87,0.00653000000000
32.88,0.00524000000000
32.89,0.00451000000000
32.9,0.00405000000000
32.91,0.00374000000000
32.92,0.00353000000000
32.93,0.00340000000000
32.94,0.00332000000000
32.95,0.00328000000000
32.96,0.00328000000000
32.97,0.00331000000000
32.98,0.00337000000000
32.99,0.00346000000000
33,0.00353000000000
33.01,0.00367000000000
33.02,0.00384000000000
33.03,0.00404000000000
33.04,0.00428000000000
33.05,0.00456000000000
33.06,0.00488000000000
33.07,0.00526000000000
33.08,0.00568000000000
33.09,0.00619000000000
33.1,0.00680000000000
33.11,0.00753000000000
33.12,0.00841000000000
33.13,0.00948000000000
33.14,0.01079000000000
33.15,0.01244000000000
33.16,0.01454000000000
33.17,0.01729000000000
33.18,0.02098000000000
33.19,0.02615000000000
33.2,0.03400000000000
33.21,0.04740000000000
33.22,0.07255000000000
33.23,0.11942000000000
33.24,0.19680000000000
33.25,0.29658000000000
33.26,0.36089000000000
33.27,0.31996000000000
33.28,0.22538000000000
33.29,0.14832000000000
33.3,0.10691000000000
33.31,0.09859000000000
33.32,0.11800000000000
33.33,0.15783000000000
33.34,0.19467000000000
33.35,0.18663000000000
33.36,0.14053000000000
33.37,0.09661000000000
33.38,0.07010000000000
33.39,0.06155000000000
33.4,0.06974000000000
33.41,0.09493000000000
33.42,0.13421000000000
33.43,0.16766000000000
33.44,0.15923000000000
33.45,0.11788000000000
33.46,0.07913000000000
33.47,0.05563000000000
33.48,0.04733000000000
33.49,0.05187000000000
33.5,0.06662000000000
33.51,0.08425000000000
33.52,0.08678000000000
33.53,0.06820000000000
33.54,0.04581000000000
33.55,0.02947000000000
33.56,0.01970000000000
33.57,0.01433000000000
33.58,0.01128000000000
33.59,0.00934000000000
33.6,0.00799000000000
33.61,0.00697000000000
33.62,0.00618000000000
33.63,0.00555000000000
33.64,0.00503000000000
33.65,0.00461000000000
33.66,0.00426000000000
33.67,0.00396000000000
33.68,0.00370000000000
33.69,0.00348000000000
33.7,0.00330000000000
33.71,0.00313000000000
33.72,0.00299000000000
33.73,0.00287000000000
33.74,0.00277000000000
33.75,0.00268000000000
33.76,0.00260000000000
33.77,0.00253000000000
33.78,0.00248000000000
33.79,0.00243000000000
33.8,0.00240000000000
33.81,0.00237000000000
33.82,0.00236000000000
33.83,0.00235000000000
33.84,0.00235000000000
33.85,0.00236000000000
33.86,0.00238000000000
33.87,0.00242000000000
33.88,0.00246000000000
33.89,0.00251000000000
33.9,0.00258000000000
33.91,0.00267000000000
33.92,0.00278000000000
33.93,0.00290000000000
33.94,0.00306000000000
33.95,0.00324000000000
33.96,0.00346000000000
33.97,0.00373000000000
33.98,0.00409000000000
33.99,0.00450000000000
34,0.00502000000000
34.01,0.00568000000000
34.02,0.00653000000000
34.03,0.00767000000000
34.04,0.00923000000000
34.05,0.01153000000000
34.06,0.01526000000000
34.07,0.02199000000000
34.08,0.03464000000000
34.09,0.05671000000000
34.1,0.08896000000000
34.11,0.12065000000000
34.12,0.12402000000000
34.13,0.09581000000000
34.14,0.06427000000000
34.15,0.04335000000000
34.16,0.03429000000000
34.17,0.03539000000000
34.18,0.04495000000000
34.19,0.05961000000000
34.2,0.06848000000000
34.21,0.05973000000000
34.22,0.04209000000000
34.23,0.02720000000000
34.24,0.01769000000000
34.25,0.01236000000000
34.26,0.00947000000000
34.27,0.00779000000000
34.28,0.00670000000000
34.29,0.00594000000000
34.3,0.00539000000000
34.31,0.00498000000000
34.32,0.00467000000000
34.33,0.00445000000000
34.34,0.00429000000000
34.35,0.00418000000000
34.36,0.00412000000000
34.37,0.00409000000000
34.38,0.00410000000000
34.39,0.00414000000000
34.4,0.00421000000000
34.41,0.00432000000000
34.42,0.00445000000000
34.43,0.00462000000000
34.44,0.00484000000000
34.45,0.00509000000000
34.46,0.00540000000000
34.47,0.00577000000000
34.48,0.00620000000000
34.49,0.00674000000000
34.5,0.00740000000000
34.51,0.00821000000000
34.52,0.00923000000000
34.53,0.01055000000000
34.54,0.01228000000000
34.55,0.01469000000000
34.56,0.01833000000000
34.57,0.02447000000000
34.58,0.03569000000000
34.59,0.05565000000000
34.6,0.08687000000000
34.61,0.12417000000000
34.62,0.14337000000000
34.63,0.12419000000000
34.64,0.09001000000000
34.65,0.06379000000000
34.66,0.05053000000000
34.67,0.04903000000000
34.68,0.05764000000000
34.69,0.07457000000000
34.7,0.09357000000000
34.71,0.10029000000000
34.72,0.09300000000000
34.73,0.08869000000000
34.74,0.10059000000000
34.75,0.13947000000000
34.76,0.21620000000000
34.77,0.33219000000000
34.78,0.44899000000000
34.79,0.46578000000000
34.8,0.36388000000000
34.81,0.24517000000000
34.82,0.16392000000000
34.83,0.12588000000000
34.84,0.12489000000000
34.85,0.15518000000000
34.86,0.20752000000000
34.87,0.24962000000000
34.88,0.23135000000000
34.89,0.16841000000000
34.9,0.10898000000000
34.91,0.06883000000000
34.92,0.04554000000000
34.93,0.03270000000000
34.94,0.02525000000000
34.95,0.02044000000000
34.96,0.01702000000000
34.97,0.01446000000000
34.98,0.01247000000000
34.99,0.01090000000000
35,0.00963000000000
35.01,0.00859000000000
35.02,0.00768000000000
35.03,0.00695000000000
35.04,0.00638000000000
35.05,0.00585000000000
35.06,0.00538000000000
35.07,0.00498000000000
35.08,0.00462000000000
35.09,0.00431000000000
35.1,0.00403000000000
35.11,0.00377000000000
35.12,0.00354000000000
35.13,0.00337000000000
35.14,0.00319000000000
35.15,0.00303000000000
35.16,0.00288000000000
35.17,0.00275000000000
35.18,0.00262000000000
35.19,0.00251000000000
35.2,0.00239000000000
35.21,0.00230000000000
35.22,0.00221000000000
35.23,0.00213000000000
35.24,0.00206000000000
35.25,0.00199000000000
35.26,0.00193000000000
35.27,0.00188000000000
35.28,0.00182000000000
35.29,0.00177000000000
35.3,0.00172000000000
35.31,0.00168000000000
35.32,0.00164000000000
35.33,0.00161000000000
35.34,0.00158000000000
35.35,0.00155000000000
35.36,0.00152000000000
35.37,0.00150000000000
35.38,0.00148000000000
35.39,0.00146000000000
35.4,0.00144000000000
35.41,0.00143000000000
35.42,0.00141000000000
35.43,0.00140000000000
35.44,0.00139000000000
35.45,0.00139000000000
35.46,0.00138000000000
35.47,0.00138000000000
35.48,0.00138000000000
35.49,0.00138000000000
35.5,0.00138000000000
35.51,0.00138000000000
35.52,0.00139000000000
35.53,0.00140000000000
35.54,0.00141000000000
35.55,0.00142000000000
35.56,0.00144000000000
35.57,0.00145000000000
35.58,0.00147000000000
35.59,0.00150000000000
35.6,0.00152000000000
35.61,0.00155000000000
35.62,0.00158000000000
35.63,0.00162000000000
35.64,0.00166000000000
35.65,0.00170000000000
35.66,0.00175000000000
35.67,0.00181000000000
35.68,0.00187000000000
35.69,0.00193000000000
35.7,0.00201000000000
35.71,0.00209000000000
35.72,0.00218000000000
35.73,0.00228000000000
35.74,0.00240000000000
35.75,0.00253000000000
35.76,0.00268000000000
35.77,0.00285000000000
35.78,0.00304000000000
35.79,0.00327000000000
35.8,0.00354000000000
35.81,0.00385000000000
35.82,0.00423000000000
35.83,0.00470000000000
35.84,0.00528000000000
35.85,0.00603000000000
35.86,0.00704000000000
35.87,0.00849000000000
35.88,0.01080000000000
35.89,0.01484000000000
35.9,0.02197000000000
35.91,0.03342000000000
35.92,0.04852000000000
35.93,0.06034000000000
35.94,0.05782000000000
35.95,0.04495000000000
35.96,0.03296000000000
35.97,0.02587000000000
35.98,0.02374000000000
35.99,0.02589000000000
36,0.03191000000000
36.01,0.04101000000000
36.02,0.04987000000000
36.03,0.05371000000000
36.04,0.05633000000000
36.05,0.06728000000000
36.06,0.09497000000000
36.07,0.14582000000000
36.08,0.21754000000000
36.09,0.27955000000000
36.1,0.27344000000000
36.11,0.20718000000000
36.12,0.13931000000000
36.13,0.09440000000000
36.14,0.07363000000000
36.15,0.07319000000000
36.16,0.09019000000000
36.17,0.12050000000000
36.18,0.14837000000000
36.19,0.14415000000000
36.2,0.10929000000000
36.21,0.07255000000000
36.22,0.04639000000000
36.23,0.03060000000000
36.24,0.02175000000000
36.25,0.01666000000000
36.26,0.01344000000000
36.27,0.01120000000000
36.28,0.00954000000000
36.29,0.00826000000000
36.3,0.00725000000000
36.31,0.00645000000000
36.32,0.00579000000000
36.33,0.00524000000000
36.34,0.00479000000000
36.35,0.00440000000000
36.36,0.00407000000000
36.37,0.00379000000000
36.38,0.00354000000000
36.39,0.00333000000000
36.4,0.00314000000000
36.41,0.00298000000000
36.42,0.00283000000000
36.43,0.00270000000000
36.44,0.00258000000000
36.45,0.00248000000000
36.46,0.00239000000000
36.47,0.00232000000000
36.48,0.00225000000000
36.49,0.00219000000000
36.5,0.00214000000000
36.51,0.00209000000000
36.52,0.00206000000000
36.53,0.00202000000000
36.54,0.00199000000000
36.55,0.00198000000000
36.56,0.00196000000000
36.57,0.00196000000000
36.58,0.00195000000000
36.59,0.00196000000000
36.6,0.00197000000000
36.61,0.00195000000000
36.62,0.00198000000000
36.63,0.00203000000000
36.64,0.00209000000000
36.65,0.00218000000000
36.66,0.00229000000000
36.67,0.00247000000000
36.68,0.00275000000000
36.69,0.00326000000000
36.7,0.00412000000000
36.71,0.00553000000000
36.72,0.00738000000000
36.73,0.00881000000000
36.74,0.00850000000000
36.75,0.00688000000000
36.76,0.00533000000000
36.77,0.00434000000000
36.78,0.00393000000000
36.79,0.00400000000000
36.8,0.00449000000000
36.81,0.00530000000000
36.82,0.00609000000000
36.83,0.00614000000000
36.84,0.00543000000000
36.85,0.00463000000000
36.86,0.00410000000000
36.87,0.00383000000000
36.88,0.00375000000000
36.89,0.00378000000000
36.9,0.00387000000000
36.91,0.00402000000000
36.92,0.00419000000000
36.93,0.00440000000000
36.94,0.00468000000000
36.95,0.00496000000000
36.96,0.00528000000000
36.97,0.00564000000000
36.98,0.00606000000000
36.99,0.00653000000000
37,0.00708000000000
37.01,0.00771000000000
37.02,0.00843000000000
37.03,0.00928000000000
37.04,0.01029000000000
37.05,0.01148000000000
37.06,0.01289000000000
37.07,0.01461000000000
37.08,0.01672000000000
37.09,0.01934000000000
37.1,0.02266000000000
37.11,0.02695000000000
37.12,0.03265000000000
37.13,0.04052000000000
37.14,0.05211000000000
37.15,0.07095000000000
37.16,0.10434000000000
37.17,0.16434000000000
37.18,0.26407000000000
37.19,0.40435000000000
37.2,0.53942000000000
37.21,0.55803000000000
37.22,0.44186000000000
37.23,0.30261000000000
37.24,0.20265000000000
37.25,0.14978000000000
37.26,0.13704000000000
37.27,0.15838000000000
37.28,0.20917000000000
37.29,0.27323000000000
37.3,0.30131000000000
37.31,0.25583000000000
37.32,0.17986000000000
37.33,0.11665000000000
37.34,0.07524000000000
37.35,0.05110000000000
37.36,0.03741000000000
37.37,0.02918000000000
37.38,0.02372000000000
37.39,0.01980000000000
37.4,0.01683000000000
37.41,0.01452000000000
37.42,0.01269000000000
37.43,0.01120000000000
37.44,0.00997000000000
37.45,0.00895000000000
37.46,0.00809000000000
37.47,0.00736000000000
37.48,0.00673000000000
37.49,0.00618000000000
37.5,0.00571000000000
37.51,0.00529000000000
37.52,0.00492000000000
37.53,0.00460000000000
37.54,0.00431000000000
37.55,0.00405000000000
37.56,0.00382000000000
37.57,0.00361000000000
37.58,0.00342000000000
37.59,0.00325000000000
37.6,0.00309000000000
37.61,0.00295000000000
37.62,0.00282000000000
37.63,0.00271000000000
37.64,0.00260000000000
37.65,0.00250000000000
37.66,0.00242000000000
37.67,0.00234000000000
37.68,0.00226000000000
37.69,0.00220000000000
37.7,0.00214000000000
37.71,0.00208000000000
37.72,0.00204000000000
37.73,0.00199000000000
37.74,0.00196000000000
37.75,0.00193000000000
37.76,0.00190000000000
37.77,0.00188000000000
37.78,0.00187000000000
37.79,0.00186000000000
37.8,0.00186000000000
37.81,0.00186000000000
37.82,0.00188000000000
37.83,0.00191000000000
37.84,0.00195000000000
37.85,0.00200000000000
37.86,0.00208000000000
37.87,0.00218000000000
37.88,0.00231000000000
37.89,0.00248000000000
37.9,0.00273000000000
37.91,0.00308000000000
37.92,0.00362000000000
37.93,0.00453000000000
37.94,0.00615000000000
37.95,0.00899000000000
37.96,0.01349000000000
37.97,0.01926000000000
37.98,0.02367000000000
37.99,0.02256000000000
38,0.01730000000000
38.01,0.01213000000000
38.02,0.00868000000000
38.03,0.00700000000000
38.04,0.00678000000000
38.05,0.00784000000000
38.06,0.00997000000000
38.07,0.01251000000000
38.08,0.01341000000000
38.09,0.01147000000000
38.1,0.00852000000000
38.11,0.00613000000000
38.12,0.00458000000000
38.13,0.00370000000000
38.14,0.00322000000000
38.15,0.00297000000000
38.16,0.00282000000000
38.17,0.00276000000000
38.18,0.00273000000000
38.19,0.00275000000000
38.2,0.00279000000000
38.21,0.00286000000000
38.22,0.00297000000000
38.23,0.00310000000000
38.24,0.00326000000000
38.25,0.00346000000000
38.26,0.00370000000000
38.27,0.00398000000000
38.28,0.00432000000000
38.29,0.00474000000000
38.3,0.00524000000000
38.31,0.00585000000000
38.32,0.00661000000000
38.33,0.00757000000000
38.34,0.00879000000000
38.35,0.01038000000000
38.36,0.01252000000000
38.37,0.01553000000000
38.38,0.02011000000000
38.39,0.02779000000000
38.4,0.04142000000000
38.41,0.06509000000000
38.42,0.10210000000000
38.43,0.14923000000000
38.44,0.18425000000000
38.45,0.17433000000000
38.46,0.13138000000000
38.47,0.08935000000000
38.48,0.06118000000000
38.49,0.04715000000000
38.5,0.04481000000000
38.51,0.05259000000000
38.52,0.06928000000000
38.53,0.08992000000000
38.54,0.09936000000000
38.55,0.08572000000000
38.56,0.06198000000000
38.57,0.04208000000000
38.58,0.02925000000000
38.59,0.02190000000000
38.6,0.01722000000000
38.61,0.01360000000000
38.62,0.01083000000000
38.63,0.00885000000000
38.64,0.00751000000000
38.65,0.00664000000000
38.66,0.00614000000000
38.67,0.00595000000000
38.68,0.00598000000000
38.69,0.00595000000000
38.7,0.00552000000000
38.71,0.00481000000000
38.72,0.00417000000000
38.73,0.00369000000000
38.74,0.00336000000000
38.75,0.00314000000000
38.76,0.00298000000000
38.77,0.00287000000000
38.78,0.00278000000000
38.79,0.00272000000000
38.8,0.00267000000000
38.81,0.00263000000000
38.82,0.00261000000000
38.83,0.00261000000000
38.84,0.00261000000000
38.85,0.00263000000000
38.86,0.00266000000000
38.87,0.00269000000000
38.88,0.00275000000000
38.89,0.00281000000000
38.9,0.00289000000000
38.91,0.00298000000000
38.92,0.00308000000000
38.93,0.00321000000000
38.94,0.00335000000000
38.95,0.00351000000000
38.96,0.00370000000000
38.97,0.00391000000000
38.98,0.00416000000000
38.99,0.00445000000000
39,0.00478000000000
39.01,0.00516000000000
39.02,0.00561000000000
39.03,0.00614000000000
39.04,0.00677000000000
39.05,0.00752000000000
39.06,0.00843000000000
39.07,0.00954000000000
39.08,0.01092000000000
39.09,0.01266000000000
39.1,0.01489000000000
39.11,0.01783000000000
39.12,0.02184000000000
39.13,0.02759000000000
39.14,0.03678000000000
39.15,0.05256000000000
39.16,0.08037000000000
39.17,0.12662000000000
39.18,0.19387000000000
39.19,0.26784000000000
39.2,0.30009000000000
39.21,0.25782000000000
39.22,0.18515000000000
39.23,0.12504000000000
39.24,0.08789000000000
39.25,0.07149000000000
39.26,0.07218000000000
39.27,0.08806000000000
39.28,0.11697000000000
39.29,0.14877000000000
39.3,0.15738000000000
39.31,0.13044000000000
39.32,0.09191000000000
39.33,0.06063000000000
39.34,0.04002000000000
39.35,0.02777000000000
39.36,0.02069000000000
39.37,0.01637000000000
39.38,0.01349000000000
39.39,0.01142000000000
39.4,0.00987000000000
39.41,0.00866000000000
39.42,0.00771000000000
39.43,0.00695000000000
39.44,0.00634000000000
39.45,0.00585000000000
39.46,0.00545000000000
39.47,0.00514000000000
39.48,0.00489000000000
39.49,0.00471000000000
39.5,0.00458000000000
39.51,0.00452000000000
39.52,0.00451000000000
39.53,0.00458000000000
39.54,0.00473000000000
39.55,0.00499000000000
39.56,0.00538000000000
39.57,0.00598000000000
39.58,0.00694000000000
39.59,0.00854000000000
39.6,0.01136000000000
39.61,0.01634000000000
39.62,0.02442000000000
39.63,0.03565000000000
39.64,0.04674000000000
39.65,0.04936000000000
39.66,0.04088000000000
39.67,0.02945000000000
39.68,0.02065000000000
39.69,0.01548000000000
39.7,0.01349000000000
39.71,0.01413000000000
39.72,0.01720000000000
39.73,0.02239000000000
39.74,0.02802000000000
39.75,0.03015000000000
39.76,0.02778000000000
39.77,0.02524000000000
39.78,0.02514000000000
39.79,0.02619000000000
39.8,0.02452000000000
39.81,0.01948000000000
39.82,0.01419000000000
39.83,0.01032000000000
39.84,0.00805000000000
39.85,0.00709000000000
39.86,0.00722000000000
39.87,0.00833000000000
39.88,0.01022000000000
39.89,0.01202000000000
39.9,0.01198000000000
39.91,0.00986000000000
39.92,0.00734000000000
39.93,0.00539000000000
39.94,0.00413000000000
39.95,0.00338000000000
39.96,0.00293000000000
39.97,0.00266000000000
39.98,0.00247000000000
39.99,0.00234000000000
40,0.00225000000000
40.01,0.00218000000000
40.02,0.00213000000000
40.03,0.00210000000000
40.04,0.00209000000000
40.05,0.00209000000000
40.06,0.00210000000000
40.07,0.00212000000000
40.08,0.00215000000000
40.09,0.00219000000000
40.1,0.00225000000000
40.11,0.00231000000000
40.12,0.00239000000000
40.13,0.00248000000000
40.14,0.00259000000000
40.15,0.00271000000000
40.16,0.00285000000000
40.17,0.00302000000000
40.18,0.00321000000000
40.19,0.00343000000000
40.2,0.00369000000000
40.21,0.00400000000000
40.22,0.00436000000000
40.23,0.00479000000000
40.24,0.00530000000000
40.25,0.00593000000000
40.26,0.00669000000000
40.27,0.00765000000000
40.28,0.00887000000000
40.29,0.01045000000000
40.3,0.01256000000000
40.31,0.01553000000000
40.32,0.02000000000000
40.33,0.02737000000000
40.34,0.04018000000000
40.35,0.06194000000000
40.36,0.09557000000000
40.37,0.13888000000000
40.38,0.17419000000000
40.39,0.17129000000000
40.4,0.13406000000000
40.41,0.09335000000000
40.42,0.06396000000000
40.43,0.04737000000000
40.44,0.04147000000000
40.45,0.04453000000000
40.46,0.05583000000000
40.47,0.07385000000000
40.48,0.09131000000000
40.49,0.09285000000000
40.5,0.07522000000000
40.51,0.05305000000000
40.52,0.03561000000000
40.53,0.02419000000000
40.54,0.01739000000000
40.55,0.01343000000000
40.56,0.01102000000000
40.57,0.00943000000000
40.58,0.00832000000000
40.59,0.00751000000000
40.6,0.00693000000000
40.61,0.00651000000000
40.62,0.00623000000000
40.63,0.00605000000000
40.64,0.00598000000000
40.65,0.00602000000000
40.66,0.00613000000000
40.67,0.00634000000000
40.68,0.00666000000000
40.69,0.00711000000000
40.7,0.00773000000000
40.71,0.00854000000000
40.72,0.00962000000000
40.73,0.01108000000000
40.74,0.01308000000000
40.75,0.01601000000000
40.76,0.02056000000000
40.77,0.02826000000000
40.78,0.04165000000000
40.79,0.06375000000000
40.8,0.09632000000000
40.81,0.13447000000000
40.82,0.15763000000000
40.83,0.14401000000000
40.84,0.10838000000000
40.85,0.07524000000000
40.86,0.05295000000000
40.87,0.04136000000000
40.88,0.03859000000000
40.89,0.04341000000000
40.9,0.05548000000000
40.91,0.07326000000000
40.92,0.08948000000000
40.93,0.09168000000000
40.94,0.08136000000000
40.95,0.07135000000000
40.96,0.06520000000000
40.97,0.05704000000000
40.98,0.04445000000000
40.99,0.03225000000000
41,0.02333000000000
41.01,0.01778000000000
41.02,0.01495000000000
41.03,0.01429000000000
41.04,0.01554000000000
41.05,0.01848000000000
41.06,0.02212000000000
41.07,0.02359000000000
41.08,0.02071000000000
41.09,0.01575000000000
41.1,0.01137000000000
41.11,0.00829000000000
41.12,0.00634000000000
41.13,0.00514000000000
41.14,0.00439000000000
41.15,0.00386000000000
41.16,0.00348000000000
41.17,0.00317000000000
41.18,0.00293000000000
41.19,0.00273000000000
41.2,0.00254000000000
41.21,0.00240000000000
41.22,0.00229000000000
41.23,0.00219000000000
41.24,0.00211000000000
41.25,0.00205000000000
41.26,0.00199000000000
41.27,0.00195000000000
41.28,0.00191000000000
